file_id,num_sent,word_count,count_the,count_this,count_that,count_these,count_those,count_a,count_an,count_one,freq_the,freq_this,freq_that,freq_these,freq_those,freq_a,freq_an,freq_one
247_330,27,735,37,2,16,0,0,12,2,1,0.050340136054421766,0.0027210884353741495,0.021768707482993196,0.0,0.0,0.0163265306122449,0.0027210884353741495,0.0013605442176870747
247_3300,39,896,47,11,13,0,0,20,2,1,0.052455357142857144,0.012276785714285714,0.014508928571428572,0.0,0.0,0.022321428571428572,0.002232142857142857,0.0011160714285714285
247_3301,62,1104,48,6,27,0,0,20,2,5,0.043478260869565216,0.005434782608695652,0.024456521739130436,0.0,0.0,0.018115942028985508,0.0018115942028985507,0.004528985507246377
247_3303,38,920,82,4,26,0,1,16,4,5,0.0891304347826087,0.004347826086956522,0.02826086956521739,0.0,0.0010869565217391304,0.017391304347826087,0.004347826086956522,0.005434782608695652
247_3304,46,847,38,6,16,0,1,26,3,3,0.0448642266824085,0.0070838252656434475,0.018890200708382526,0.0,0.0011806375442739079,0.030696576151121605,0.0035419126328217238,0.0035419126328217238
247_3309,33,808,57,4,11,0,1,12,2,1,0.07054455445544554,0.0049504950495049506,0.013613861386138614,0.0,0.0012376237623762376,0.01485148514851485,0.0024752475247524753,0.0012376237623762376
247_331,29,541,35,3,7,3,0,7,1,7,0.06469500924214418,0.005545286506469501,0.012939001848428836,0.005545286506469501,0.0,0.012939001848428836,0.0018484288354898336,0.012939001848428836
247_3310,35,658,54,0,8,1,0,22,3,1,0.08206686930091185,0.0,0.0121580547112462,0.001519756838905775,0.0,0.03343465045592705,0.004559270516717325,0.001519756838905775
247_3311,40,786,60,1,10,0,0,18,3,1,0.07633587786259542,0.001272264631043257,0.01272264631043257,0.0,0.0,0.022900763358778626,0.003816793893129771,0.001272264631043257
247_3312,31,740,35,5,12,0,1,20,2,0,0.0472972972972973,0.006756756756756757,0.016216216216216217,0.0,0.0013513513513513514,0.02702702702702703,0.002702702702702703,0.0
247_3313,20,287,20,0,2,0,0,4,3,1,0.06968641114982578,0.0,0.006968641114982578,0.0,0.0,0.013937282229965157,0.010452961672473868,0.003484320557491289
247_3314,17,389,29,6,6,1,0,6,2,1,0.07455012853470437,0.015424164524421594,0.015424164524421594,0.002570694087403599,0.0,0.015424164524421594,0.005141388174807198,0.002570694087403599
247_3315,24,533,31,1,4,1,0,9,2,1,0.058161350844277676,0.001876172607879925,0.0075046904315197,0.001876172607879925,0.0,0.016885553470919325,0.00375234521575985,0.001876172607879925
247_3318,28,448,32,1,4,2,0,10,0,1,0.07142857142857142,0.002232142857142857,0.008928571428571428,0.004464285714285714,0.0,0.022321428571428572,0.0,0.002232142857142857
247_3319,27,641,39,4,15,0,0,23,2,2,0.060842433697347896,0.0062402496099844,0.0234009360374415,0.0,0.0,0.0358814352574103,0.0031201248049922,0.0031201248049922
247_332,26,226,8,2,1,1,0,5,0,0,0.035398230088495575,0.008849557522123894,0.004424778761061947,0.004424778761061947,0.0,0.022123893805309734,0.0,0.0
247_3321,17,333,19,2,5,0,0,9,0,1,0.057057057057057055,0.006006006006006006,0.015015015015015015,0.0,0.0,0.02702702702702703,0.0,0.003003003003003003
247_3322,30,643,48,3,13,1,0,15,5,2,0.07465007776049767,0.004665629860031105,0.02021772939346812,0.0015552099533437014,0.0,0.02332814930015552,0.007776049766718507,0.003110419906687403
247_3323,28,609,31,1,5,0,2,16,0,0,0.05090311986863711,0.0016420361247947454,0.008210180623973728,0.0,0.003284072249589491,0.026272577996715927,0.0,0.0
247_3324,24,699,59,0,12,2,0,16,4,0,0.0844062947067239,0.0,0.017167381974248927,0.002861230329041488,0.0,0.022889842632331903,0.005722460658082976,0.0
247_3325,32,736,45,1,11,1,0,21,2,0,0.06114130434782609,0.001358695652173913,0.014945652173913044,0.001358695652173913,0.0,0.028532608695652172,0.002717391304347826,0.0
247_3326,35,680,39,5,7,0,0,16,1,5,0.057352941176470586,0.007352941176470588,0.010294117647058823,0.0,0.0,0.023529411764705882,0.0014705882352941176,0.007352941176470588
247_3327,25,520,30,1,6,1,0,10,3,2,0.057692307692307696,0.0019230769230769232,0.011538461538461539,0.0019230769230769232,0.0,0.019230769230769232,0.0057692307692307696,0.0038461538461538464
247_3328,16,338,17,1,2,0,0,9,0,1,0.05029585798816568,0.0029585798816568047,0.005917159763313609,0.0,0.0,0.026627218934911243,0.0,0.0029585798816568047
247_3329,35,815,41,5,17,3,1,12,3,4,0.05030674846625767,0.006134969325153374,0.020858895705521473,0.0036809815950920245,0.001226993865030675,0.014723926380368098,0.0036809815950920245,0.0049079754601227
247_3330,116,1761,98,12,15,4,2,44,5,9,0.055650198750709826,0.0068143100511073255,0.008517887563884156,0.002271436683702442,0.001135718341851221,0.02498580352072686,0.0028392958546280523,0.005110732538330494
247_3331,28,729,71,2,17,0,0,25,4,2,0.09739368998628258,0.0027434842249657062,0.023319615912208505,0.0,0.0,0.03429355281207133,0.0054869684499314125,0.0027434842249657062
247_3332,25,498,31,7,11,0,1,10,3,1,0.06224899598393574,0.014056224899598393,0.02208835341365462,0.0,0.002008032128514056,0.020080321285140562,0.006024096385542169,0.002008032128514056
247_3333,20,329,21,2,6,0,1,7,0,2,0.06382978723404255,0.0060790273556231,0.0182370820668693,0.0,0.00303951367781155,0.02127659574468085,0.0,0.0060790273556231
247_3334,16,287,14,3,7,0,0,6,2,1,0.04878048780487805,0.010452961672473868,0.024390243902439025,0.0,0.0,0.020905923344947737,0.006968641114982578,0.003484320557491289
247_3335,27,311,17,1,0,1,0,3,2,2,0.05466237942122187,0.003215434083601286,0.0,0.003215434083601286,0.0,0.00964630225080386,0.006430868167202572,0.006430868167202572
247_3336,34,628,38,5,13,2,2,15,1,0,0.06050955414012739,0.007961783439490446,0.020700636942675158,0.0031847133757961785,0.0031847133757961785,0.02388535031847134,0.0015923566878980893,0.0
247_3337,19,427,20,3,10,1,1,11,0,2,0.0468384074941452,0.00702576112412178,0.0234192037470726,0.00234192037470726,0.00234192037470726,0.02576112412177986,0.0,0.00468384074941452
247_3338,26,455,17,2,7,1,1,9,1,2,0.03736263736263736,0.004395604395604396,0.015384615384615385,0.002197802197802198,0.002197802197802198,0.01978021978021978,0.002197802197802198,0.004395604395604396
247_3340,37,582,26,3,4,0,1,16,1,1,0.044673539518900345,0.005154639175257732,0.006872852233676976,0.0,0.001718213058419244,0.027491408934707903,0.001718213058419244,0.001718213058419244
247_3341,44,1011,63,7,13,3,0,21,2,2,0.06231454005934718,0.006923837784371909,0.012858555885262116,0.002967359050445104,0.0,0.020771513353115726,0.0019782393669634025,0.0019782393669634025
247_3342,32,725,59,4,15,0,0,15,1,1,0.08137931034482758,0.005517241379310344,0.020689655172413793,0.0,0.0,0.020689655172413793,0.001379310344827586,0.001379310344827586
247_3343,21,347,24,3,3,0,0,11,0,1,0.069164265129683,0.008645533141210375,0.008645533141210375,0.0,0.0,0.03170028818443804,0.0,0.002881844380403458
247_3344,39,741,41,1,12,0,0,22,3,1,0.0553306342780027,0.001349527665317139,0.016194331983805668,0.0,0.0,0.029689608636977057,0.004048582995951417,0.001349527665317139
247_3345,17,363,22,1,4,0,0,12,0,1,0.06060606060606061,0.0027548209366391185,0.011019283746556474,0.0,0.0,0.03305785123966942,0.0,0.0027548209366391185
247_3346,23,484,25,2,9,0,1,7,1,2,0.05165289256198347,0.004132231404958678,0.01859504132231405,0.0,0.002066115702479339,0.014462809917355372,0.002066115702479339,0.004132231404958678
247_3347,20,352,21,2,6,1,0,12,1,1,0.05965909090909091,0.005681818181818182,0.017045454545454544,0.002840909090909091,0.0,0.03409090909090909,0.002840909090909091,0.002840909090909091
247_3348,32,652,45,5,14,0,3,20,2,2,0.06901840490797546,0.007668711656441718,0.02147239263803681,0.0,0.004601226993865031,0.03067484662576687,0.003067484662576687,0.003067484662576687
247_335,29,511,22,3,6,2,0,6,0,1,0.043052837573385516,0.005870841487279843,0.011741682974559686,0.003913894324853229,0.0,0.011741682974559686,0.0,0.0019569471624266144
247_3350,35,863,82,3,18,0,0,25,4,4,0.09501738122827347,0.0034762456546929316,0.02085747392815759,0.0,0.0,0.028968713789107765,0.004634994206257242,0.004634994206257242
247_3351,21,346,18,1,12,0,0,8,0,0,0.05202312138728324,0.002890173410404624,0.03468208092485549,0.0,0.0,0.023121387283236993,0.0,0.0
247_3352,28,716,47,3,13,1,0,18,4,1,0.06564245810055866,0.004189944134078212,0.018156424581005588,0.0013966480446927375,0.0,0.025139664804469275,0.00558659217877095,0.0013966480446927375
247_3353,26,477,26,3,6,0,0,14,0,2,0.05450733752620545,0.006289308176100629,0.012578616352201259,0.0,0.0,0.029350104821802937,0.0,0.0041928721174004195
247_3354,44,843,55,7,10,1,0,17,2,0,0.06524317912218268,0.00830367734282325,0.011862396204033215,0.0011862396204033216,0.0,0.020166073546856466,0.002372479240806643,0.0
247_3355,37,833,67,1,13,0,0,10,1,2,0.08043217286914765,0.0012004801920768306,0.015606242496998799,0.0,0.0,0.012004801920768308,0.0012004801920768306,0.0024009603841536613
247_3356,30,665,34,4,15,1,0,14,5,0,0.05112781954887218,0.006015037593984963,0.022556390977443608,0.0015037593984962407,0.0,0.021052631578947368,0.007518796992481203,0.0
247_3357,39,1005,70,10,20,0,0,39,7,1,0.06965174129353234,0.009950248756218905,0.01990049751243781,0.0,0.0,0.03880597014925373,0.006965174129353234,0.0009950248756218905
247_3358,22,477,37,1,11,1,3,11,1,5,0.07756813417190776,0.0020964360587002098,0.023060796645702306,0.0020964360587002098,0.006289308176100629,0.023060796645702306,0.0020964360587002098,0.010482180293501049
247_3359,24,568,39,1,7,0,0,18,3,4,0.06866197183098592,0.0017605633802816902,0.01232394366197183,0.0,0.0,0.03169014084507042,0.00528169014084507,0.007042253521126761
247_336,38,564,46,4,6,0,0,13,1,1,0.08156028368794327,0.0070921985815602835,0.010638297872340425,0.0,0.0,0.02304964539007092,0.0017730496453900709,0.0017730496453900709
247_3360,19,478,36,2,4,0,0,10,2,2,0.07531380753138076,0.0041841004184100415,0.008368200836820083,0.0,0.0,0.02092050209205021,0.0041841004184100415,0.0041841004184100415
247_3361,31,507,39,2,7,0,0,12,1,1,0.07692307692307693,0.0039447731755424065,0.013806706114398421,0.0,0.0,0.023668639053254437,0.0019723865877712033,0.0019723865877712033
247_3362,17,379,21,4,4,1,0,8,0,0,0.055408970976253295,0.010554089709762533,0.010554089709762533,0.002638522427440633,0.0,0.021108179419525065,0.0,0.0
247_3363,93,1489,76,6,27,0,0,31,6,3,0.05104096709200806,0.004029550033579583,0.018132975151108125,0.0,0.0,0.020819341840161182,0.004029550033579583,0.0020147750167897917
247_3364,22,579,36,2,11,1,0,17,4,0,0.06217616580310881,0.0034542314335060447,0.018998272884283247,0.0017271157167530224,0.0,0.02936096718480138,0.0069084628670120895,0.0
247_3365,44,886,57,7,7,3,1,17,2,4,0.06433408577878104,0.007900677200902935,0.007900677200902935,0.003386004514672686,0.001128668171557562,0.019187358916478554,0.002257336343115124,0.004514672686230248
247_3366,26,707,41,4,22,3,0,13,5,1,0.05799151343705799,0.005657708628005658,0.031117397454031116,0.004243281471004243,0.0,0.018387553041018388,0.007072135785007072,0.0014144271570014145
247_3368,33,810,64,2,20,0,2,19,3,8,0.07901234567901234,0.0024691358024691358,0.024691358024691357,0.0,0.0024691358024691358,0.02345679012345679,0.003703703703703704,0.009876543209876543
247_3369,19,612,49,5,5,0,0,15,0,2,0.08006535947712418,0.008169934640522876,0.008169934640522876,0.0,0.0,0.024509803921568627,0.0,0.0032679738562091504
247_337,43,350,10,2,7,0,0,10,0,1,0.02857142857142857,0.005714285714285714,0.02,0.0,0.0,0.02857142857142857,0.0,0.002857142857142857
247_3370,25,476,21,3,11,2,0,10,4,0,0.04411764705882353,0.0063025210084033615,0.023109243697478993,0.004201680672268907,0.0,0.02100840336134454,0.008403361344537815,0.0
247_3371,14,346,18,4,9,0,0,12,1,2,0.05202312138728324,0.011560693641618497,0.02601156069364162,0.0,0.0,0.03468208092485549,0.002890173410404624,0.005780346820809248
247_3372,32,631,35,3,8,0,0,13,4,2,0.0554675118858954,0.004754358161648178,0.012678288431061807,0.0,0.0,0.020602218700475437,0.006339144215530904,0.003169572107765452
247_3373,19,489,28,2,6,0,1,10,3,5,0.05725971370143149,0.00408997955010225,0.012269938650306749,0.0,0.002044989775051125,0.02044989775051125,0.006134969325153374,0.010224948875255624
247_3374,27,363,18,1,2,0,1,6,0,7,0.049586776859504134,0.0027548209366391185,0.005509641873278237,0.0,0.0027548209366391185,0.01652892561983471,0.0,0.01928374655647383
247_3375,15,254,14,2,4,0,0,13,0,0,0.05511811023622047,0.007874015748031496,0.015748031496062992,0.0,0.0,0.051181102362204724,0.0,0.0
247_3376,21,396,23,1,6,1,0,4,0,2,0.05808080808080808,0.0025252525252525255,0.015151515151515152,0.0025252525252525255,0.0,0.010101010101010102,0.0,0.005050505050505051
247_3377,33,675,32,8,9,1,1,18,2,0,0.047407407407407405,0.011851851851851851,0.013333333333333334,0.0014814814814814814,0.0014814814814814814,0.02666666666666667,0.002962962962962963,0.0
247_3379,45,1043,98,7,22,0,1,39,8,3,0.09395973154362416,0.006711409395973154,0.02109300095877277,0.0,0.0009587727708533077,0.037392138063279005,0.007670182166826462,0.0028763183125599234
247_338,25,536,43,5,10,0,0,11,1,3,0.08022388059701492,0.009328358208955223,0.018656716417910446,0.0,0.0,0.020522388059701493,0.0018656716417910447,0.005597014925373134
247_3380,20,504,32,7,4,0,0,20,4,4,0.06349206349206349,0.013888888888888888,0.007936507936507936,0.0,0.0,0.03968253968253968,0.007936507936507936,0.007936507936507936
247_3381,31,540,35,4,4,1,0,11,1,3,0.06481481481481481,0.007407407407407408,0.007407407407407408,0.001851851851851852,0.0,0.020370370370370372,0.001851851851851852,0.005555555555555556
247_3382,38,745,52,2,12,0,0,11,6,2,0.0697986577181208,0.0026845637583892616,0.016107382550335572,0.0,0.0,0.01476510067114094,0.008053691275167786,0.0026845637583892616
247_3383,20,478,34,4,7,0,0,15,1,4,0.07112970711297072,0.008368200836820083,0.014644351464435146,0.0,0.0,0.03138075313807531,0.0020920502092050207,0.008368200836820083
247_3385,58,725,27,5,3,1,0,9,0,0,0.037241379310344824,0.006896551724137931,0.004137931034482759,0.001379310344827586,0.0,0.012413793103448275,0.0,0.0
247_3386,52,622,33,1,7,0,0,9,2,0,0.05305466237942122,0.001607717041800643,0.011254019292604502,0.0,0.0,0.014469453376205787,0.003215434083601286,0.0
247_3387,18,463,32,3,6,0,0,10,2,0,0.06911447084233262,0.0064794816414686825,0.012958963282937365,0.0,0.0,0.02159827213822894,0.004319654427645789,0.0
247_3389,19,422,33,3,4,0,1,9,3,2,0.07819905213270142,0.0071090047393364926,0.009478672985781991,0.0,0.002369668246445498,0.02132701421800948,0.0071090047393364926,0.004739336492890996
247_339,14,267,29,0,7,0,0,9,2,3,0.10861423220973783,0.0,0.026217228464419477,0.0,0.0,0.033707865168539325,0.00749063670411985,0.011235955056179775
247_3391,26,532,21,1,13,0,0,19,7,1,0.039473684210526314,0.0018796992481203006,0.02443609022556391,0.0,0.0,0.03571428571428571,0.013157894736842105,0.0018796992481203006
247_3392,36,881,74,4,16,0,1,29,8,5,0.08399545970488081,0.004540295119182747,0.018161180476730987,0.0,0.0011350737797956867,0.032917139614074914,0.009080590238365494,0.0056753688989784334
247_3393,27,485,26,2,12,2,0,20,4,2,0.05360824742268041,0.004123711340206186,0.024742268041237112,0.004123711340206186,0.0,0.041237113402061855,0.008247422680412371,0.004123711340206186
247_3394,27,660,23,4,10,1,1,13,1,0,0.03484848484848485,0.006060606060606061,0.015151515151515152,0.0015151515151515152,0.0015151515151515152,0.019696969696969695,0.0015151515151515152,0.0
247_3395,16,446,34,4,8,1,0,7,6,1,0.07623318385650224,0.008968609865470852,0.017937219730941704,0.002242152466367713,0.0,0.01569506726457399,0.013452914798206279,0.002242152466367713
247_3396,20,422,17,5,7,0,0,12,2,0,0.04028436018957346,0.011848341232227487,0.016587677725118485,0.0,0.0,0.02843601895734597,0.004739336492890996,0.0
247_3397,25,380,22,4,0,0,0,8,2,1,0.05789473684210526,0.010526315789473684,0.0,0.0,0.0,0.021052631578947368,0.005263157894736842,0.002631578947368421
247_3398,19,364,19,2,6,1,0,14,1,3,0.0521978021978022,0.005494505494505495,0.016483516483516484,0.0027472527472527475,0.0,0.038461538461538464,0.0027472527472527475,0.008241758241758242
247_340,14,402,44,2,5,0,1,7,0,0,0.10945273631840796,0.004975124378109453,0.012437810945273632,0.0,0.0024875621890547263,0.017412935323383085,0.0,0.0
247_3400,28,652,43,3,18,0,1,11,4,0,0.06595092024539877,0.004601226993865031,0.027607361963190184,0.0,0.0015337423312883436,0.01687116564417178,0.006134969325153374,0.0
247_3401,21,310,18,0,6,2,1,7,0,1,0.05806451612903226,0.0,0.01935483870967742,0.0064516129032258064,0.0032258064516129032,0.02258064516129032,0.0,0.0032258064516129032
247_3402,49,687,24,5,16,1,1,20,2,1,0.034934497816593885,0.00727802037845706,0.023289665211062592,0.001455604075691412,0.001455604075691412,0.02911208151382824,0.002911208151382824,0.001455604075691412
247_3403,30,678,43,2,12,0,0,13,4,5,0.06342182890855458,0.0029498525073746312,0.017699115044247787,0.0,0.0,0.019174041297935103,0.0058997050147492625,0.007374631268436578
247_3404,21,303,11,1,5,0,0,11,0,0,0.036303630363036306,0.0033003300330033004,0.0165016501650165,0.0,0.0,0.036303630363036306,0.0,0.0
247_3405,85,1119,56,8,9,0,0,52,9,2,0.050044682752457555,0.0071492403932082215,0.00804289544235925,0.0,0.0,0.04647006255585344,0.00804289544235925,0.0017873100983020554
247_3406,23,715,50,3,17,0,0,21,2,3,0.06993006993006994,0.004195804195804196,0.023776223776223775,0.0,0.0,0.02937062937062937,0.002797202797202797,0.004195804195804196
247_3407,92,533,18,0,0,1,0,10,2,0,0.03377110694183865,0.0,0.0,0.001876172607879925,0.0,0.01876172607879925,0.00375234521575985,0.0
247_3408,45,492,32,4,4,1,0,10,2,2,0.06504065040650407,0.008130081300813009,0.008130081300813009,0.0020325203252032522,0.0,0.02032520325203252,0.0040650406504065045,0.0040650406504065045
247_341,18,515,55,2,11,0,0,11,1,0,0.10679611650485436,0.003883495145631068,0.021359223300970873,0.0,0.0,0.021359223300970873,0.001941747572815534,0.0
247_3410,42,863,66,0,19,1,0,16,3,0,0.07647740440324449,0.0,0.0220162224797219,0.0011587485515643105,0.0,0.01853997682502897,0.0034762456546929316,0.0
247_3411,27,633,48,6,8,0,1,16,3,2,0.07582938388625593,0.009478672985781991,0.01263823064770932,0.0,0.001579778830963665,0.02527646129541864,0.004739336492890996,0.00315955766192733
247_3412,35,694,58,3,10,0,0,8,1,1,0.08357348703170028,0.004322766570605188,0.01440922190201729,0.0,0.0,0.011527377521613832,0.001440922190201729,0.001440922190201729
247_3413,27,636,41,1,9,0,0,16,1,5,0.06446540880503145,0.0015723270440251573,0.014150943396226415,0.0,0.0,0.025157232704402517,0.0015723270440251573,0.007861635220125786
247_3414,44,856,49,3,10,1,1,24,7,6,0.05724299065420561,0.0035046728971962616,0.011682242990654205,0.0011682242990654205,0.0011682242990654205,0.028037383177570093,0.008177570093457943,0.007009345794392523
247_3415,22,507,25,1,3,0,0,9,4,0,0.04930966469428008,0.0019723865877712033,0.005917159763313609,0.0,0.0,0.01775147928994083,0.007889546351084813,0.0
247_3416,26,397,19,0,5,0,1,17,2,1,0.04785894206549118,0.0,0.012594458438287154,0.0,0.0025188916876574307,0.042821158690176324,0.005037783375314861,0.0025188916876574307
247_3417,18,451,27,2,7,1,0,10,3,1,0.0598669623059867,0.004434589800443459,0.015521064301552107,0.0022172949002217295,0.0,0.022172949002217297,0.0066518847006651885,0.0022172949002217295
247_3418,71,1045,54,4,14,0,2,29,1,3,0.05167464114832536,0.003827751196172249,0.013397129186602871,0.0,0.0019138755980861245,0.027751196172248804,0.0009569377990430622,0.0028708133971291866
247_3419,29,814,53,4,16,2,0,21,3,3,0.06511056511056511,0.004914004914004914,0.019656019656019656,0.002457002457002457,0.0,0.025798525798525797,0.0036855036855036856,0.0036855036855036856
247_342,16,471,40,1,11,0,0,8,1,3,0.08492569002123142,0.0021231422505307855,0.02335456475583864,0.0,0.0,0.016985138004246284,0.0021231422505307855,0.006369426751592357
247_3420,35,783,51,2,13,2,1,18,6,0,0.06513409961685823,0.002554278416347382,0.016602809706257982,0.002554278416347382,0.001277139208173691,0.022988505747126436,0.007662835249042145,0.0
247_3422,39,887,61,1,14,0,1,13,3,2,0.06877113866967305,0.0011273957158962795,0.015783540022547914,0.0,0.0011273957158962795,0.014656144306651634,0.0033821871476888386,0.002254791431792559
247_3423,26,456,25,1,4,0,0,13,2,4,0.05482456140350877,0.0021929824561403508,0.008771929824561403,0.0,0.0,0.02850877192982456,0.0043859649122807015,0.008771929824561403
247_3424,39,714,38,5,16,2,0,14,4,3,0.05322128851540616,0.0070028011204481795,0.022408963585434174,0.0028011204481792717,0.0,0.0196078431372549,0.0056022408963585435,0.004201680672268907
247_3425,19,565,26,4,5,1,0,16,1,3,0.04601769911504425,0.007079646017699115,0.008849557522123894,0.0017699115044247787,0.0,0.02831858407079646,0.0017699115044247787,0.005309734513274336
247_3427,39,679,29,0,10,0,1,17,3,2,0.042709867452135494,0.0,0.014727540500736377,0.0,0.0014727540500736377,0.025036818851251842,0.004418262150220913,0.0029455081001472753
247_3428,35,671,28,5,14,2,0,14,1,2,0.041728763040238454,0.007451564828614009,0.020864381520119227,0.0029806259314456036,0.0,0.020864381520119227,0.0014903129657228018,0.0029806259314456036
247_3429,36,653,25,3,11,0,0,19,1,3,0.03828483920367534,0.004594180704441042,0.016845329249617153,0.0,0.0,0.02909647779479326,0.0015313935681470138,0.004594180704441042
247_343,17,433,29,1,10,1,0,11,1,6,0.06697459584295612,0.0023094688221709007,0.023094688221709007,0.0023094688221709007,0.0,0.025404157043879907,0.0023094688221709007,0.013856812933025405
247_3430,31,478,28,1,7,0,1,6,3,0,0.058577405857740586,0.0020920502092050207,0.014644351464435146,0.0,0.0020920502092050207,0.012552301255230125,0.006276150627615063,0.0
247_3431,25,416,30,4,12,0,0,4,2,1,0.07211538461538461,0.009615384615384616,0.028846153846153848,0.0,0.0,0.009615384615384616,0.004807692307692308,0.002403846153846154
